AFS_ID,n_exact_frs_candidates,n_exact_frs_candidates_with_air,n_exact_frs_candidates_with_icis,max_frs_candidate_rules,n_exact_icis_candidates,max_icis_candidate_rules,has_any_exact_frs_candidate,has_any_exact_icis_candidate
3904100186,1,1,1,1,1,3,TRUE,TRUE
3904100187,1,0,0,1,1,1,TRUE,TRUE
3904100188,0,0,0,0,0,0,FALSE,FALSE
3904100189,0,0,0,0,0,0,FALSE,FALSE
3904100190,1,1,1,1,1,1,TRUE,TRUE
3904100191,1,1,1,1,1,3,TRUE,TRUE
3904100192,1,1,1,1,12,1,TRUE,TRUE
3904100193,1,1,1,2,1,2,TRUE,TRUE
3904100194,1,1,1,1,1,1,TRUE,TRUE
3904100195,1,1,1,1,1,1,TRUE,TRUE
3904100196,1,1,1,3,1,3,TRUE,TRUE
3904100197,0,0,0,0,1,1,FALSE,TRUE
3904300002,1,1,1,1,1,3,TRUE,TRUE
3904300003,0,0,0,0,1,3,FALSE,TRUE
3904300004,0,0,0,0,1,1,FALSE,TRUE
3904300007,1,1,1,3,1,3,TRUE,TRUE
3904300009,1,1,1,2,1,3,TRUE,TRUE
3904300011,0,0,0,0,0,0,FALSE,FALSE
3904300015,3,3,3,2,6,3,TRUE,TRUE
3904300022,2,1,1,2,1,1,TRUE,TRUE
3904300023,3,1,1,2,2,3,TRUE,TRUE
3904300026,1,1,1,2,1,3,TRUE,TRUE
3904300030,1,1,1,1,1,1,TRUE,TRUE
3904300032,0,0,0,0,0,0,FALSE,FALSE
3904300034,1,1,1,1,1,1,TRUE,TRUE
3904300035,1,1,1,1,0,0,TRUE,FALSE
3904300039,1,1,1,1,1,1,TRUE,TRUE
3904300040,1,1,1,2,1,2,TRUE,TRUE
3904300046,1,1,1,3,1,2,TRUE,TRUE
3904300048,1,1,1,3,1,3,TRUE,TRUE
3904300049,1,1,1,2,1,3,TRUE,TRUE
3904300050,1,1,1,1,1,3,TRUE,TRUE
3904300051,1,1,1,1,1,1,TRUE,TRUE
3904300052,0,0,0,0,1,3,FALSE,TRUE
3904300053,1,0,0,2,1,3,TRUE,TRUE
3904300054,1,1,1,1,1,1,TRUE,TRUE
3904300055,0,0,0,0,1,3,FALSE,TRUE
3904300056,1,1,1,1,1,3,TRUE,TRUE
3904300057,0,0,0,0,1,3,FALSE,TRUE
3904300058,1,1,1,2,1,3,TRUE,TRUE
3904300061,1,1,1,1,1,1,TRUE,TRUE
3904300062,2,2,2,2,2,3,TRUE,TRUE
3904300063,3,3,3,2,6,3,TRUE,TRUE
3904300064,3,3,3,2,6,3,TRUE,TRUE
3904300065,1,1,1,1,1,3,TRUE,TRUE
3904300067,1,1,1,1,0,0,TRUE,FALSE
3904300068,1,1,1,1,0,0,TRUE,FALSE
3904300072,3,1,1,2,1,1,TRUE,TRUE
3904300074,1,1,1,1,1,3,TRUE,TRUE
3904300075,0,0,0,0,0,0,FALSE,FALSE
3904300076,0,0,0,0,2,3,FALSE,TRUE
3904300077,0,0,0,0,0,0,FALSE,FALSE
3904300078,0,0,0,0,1,3,FALSE,TRUE
3904300079,0,0,0,0,1,1,FALSE,TRUE
3904300082,1,1,1,3,1,3,TRUE,TRUE
3904300083,1,1,1,3,1,3,TRUE,TRUE
3904300084,1,1,1,3,1,2,TRUE,TRUE
3904300085,0,0,0,0,1,3,FALSE,TRUE
3904300086,1,1,1,2,1,3,TRUE,TRUE
3904300087,1,1,1,1,1,1,TRUE,TRUE
3904300088,0,0,0,0,1,3,FALSE,TRUE
3904300089,0,0,0,0,1,3,FALSE,TRUE
3904300090,1,1,1,3,1,3,TRUE,TRUE
3904300091,2,2,2,3,6,3,TRUE,TRUE
3904300092,2,2,2,2,2,3,TRUE,TRUE
3904300093,3,3,3,2,7,2,TRUE,TRUE
3904300095,2,2,2,1,6,3,TRUE,TRUE
3904300096,1,1,1,1,1,3,TRUE,TRUE
3904300097,1,0,0,1,1,1,TRUE,TRUE
3904300098,1,1,1,3,1,3,TRUE,TRUE
3904300099,1,1,1,1,1,1,TRUE,TRUE
3904300100,1,1,1,3,1,3,TRUE,TRUE
3904300101,1,1,1,3,1,3,TRUE,TRUE
3904300102,1,1,1,3,1,1,TRUE,TRUE
3904300103,0,0,0,0,1,1,FALSE,TRUE
3904300104,1,1,1,1,1,1,TRUE,TRUE
3904300105,1,1,1,3,1,3,TRUE,TRUE
3904300106,1,1,1,2,1,2,TRUE,TRUE
3904500002,0,0,0,0,2,3,FALSE,TRUE
3904500003,0,0,0,0,1,3,FALSE,TRUE
3904500004,0,0,0,0,0,0,FALSE,FALSE
3904500005,2,1,1,2,1,3,TRUE,TRUE
3904500006,1,1,1,1,1,3,TRUE,TRUE
3904500009,1,1,1,2,1,3,TRUE,TRUE
3904500010,1,1,1,1,1,3,TRUE,TRUE
3904500011,1,0,0,1,1,3,TRUE,TRUE
3904500012,1,1,1,2,1,3,TRUE,TRUE
3904500013,1,1,1,2,1,2,TRUE,TRUE
3904500015,1,1,1,2,1,2,TRUE,TRUE
3904500016,0,0,0,0,0,0,FALSE,FALSE
3904500017,2,1,1,1,1,3,TRUE,TRUE
3904500020,0,0,0,0,0,0,FALSE,FALSE
3904500030,0,0,0,0,0,0,FALSE,FALSE
3904500032,0,0,0,0,0,0,FALSE,FALSE
3904500034,1,1,1,2,1,3,TRUE,TRUE
3904500035,2,1,1,2,1,3,TRUE,TRUE
3904500036,3,3,3,1,3,1,TRUE,TRUE
3904500037,0,0,0,0,0,0,FALSE,FALSE
3904500038,0,0,0,0,1,1,FALSE,TRUE
3904500040,0,0,0,0,0,0,FALSE,FALSE
3904500041,2,2,2,1,2,1,TRUE,TRUE
3904500042,1,1,1,1,1,1,TRUE,TRUE
3904500043,1,1,1,1,0,0,TRUE,FALSE
3904700001,1,1,1,1,0,0,TRUE,FALSE
3904700004,1,1,1,2,0,0,TRUE,FALSE
3904700007,2,1,1,3,1,3,TRUE,TRUE
3904700009,1,1,1,3,1,3,TRUE,TRUE
3904700011,1,1,1,2,0,0,TRUE,FALSE
3904700012,1,1,1,1,1,3,TRUE,TRUE
3904700013,1,1,1,2,0,0,TRUE,FALSE
3904700014,1,0,0,1,1,1,TRUE,TRUE
3904700015,1,1,1,3,2,3,TRUE,TRUE
3904700016,1,1,1,2,3,3,TRUE,TRUE
3904700017,1,1,1,2,1,2,TRUE,TRUE
3904700018,0,0,0,0,1,2,FALSE,TRUE
3904700019,0,0,0,0,0,0,FALSE,FALSE
3904700020,1,1,1,2,1,3,TRUE,TRUE
3904700021,1,1,1,1,1,3,TRUE,TRUE
3904700022,0,0,0,0,0,0,FALSE,FALSE
3904790005,0,0,0,0,1,1,FALSE,TRUE
3904900001,0,0,0,0,0,0,FALSE,FALSE
3904900006,1,1,1,1,0,0,TRUE,FALSE
3904900007,1,1,1,2,1,3,TRUE,TRUE
3904900009,0,0,0,0,1,1,FALSE,TRUE
3904900010,0,0,0,0,0,0,FALSE,FALSE
3904900013,1,1,1,1,1,3,TRUE,TRUE
3904900015,0,0,0,0,0,0,FALSE,FALSE
3904900017,0,0,0,0,0,0,FALSE,FALSE
3904900019,1,1,1,3,1,3,TRUE,TRUE
3904900020,4,1,1,3,1,3,TRUE,TRUE
3904900024,2,1,1,2,1,3,TRUE,TRUE
3904900027,1,1,1,2,1,3,TRUE,TRUE
3904900029,0,0,0,0,0,0,FALSE,FALSE
3904900032,1,0,0,1,1,1,TRUE,TRUE
3904900033,0,0,0,0,1,1,FALSE,TRUE
3904900034,1,1,1,3,1,3,TRUE,TRUE
3904900035,1,1,1,1,1,1,TRUE,TRUE
3904900036,1,1,1,2,1,3,TRUE,TRUE
3904900037,0,0,0,0,0,0,FALSE,FALSE
3904900039,1,1,1,1,1,1,TRUE,TRUE
3904900040,1,1,1,2,1,1,TRUE,TRUE
3904900041,1,1,1,2,1,3,TRUE,TRUE
3904900043,1,1,1,3,1,2,TRUE,TRUE
3904900044,1,1,1,1,1,3,TRUE,TRUE
3904900045,1,0,0,1,0,0,TRUE,FALSE
3904900046,0,0,0,0,1,2,FALSE,TRUE
3904900047,0,0,0,0,0,0,FALSE,FALSE
3904900052,1,1,1,2,1,3,TRUE,TRUE
3904900053,0,0,0,0,0,0,FALSE,FALSE
3904900055,1,1,1,1,1,1,TRUE,TRUE
3904900058,1,1,1,1,1,1,TRUE,TRUE
3904900060,1,1,1,1,0,0,TRUE,FALSE
3904900066,0,0,0,0,1,3,FALSE,TRUE
3904900068,2,1,1,1,1,1,TRUE,TRUE
3904900070,1,1,1,3,1,1,TRUE,TRUE
3904900072,1,1,1,1,1,1,TRUE,TRUE
3904900073,1,1,1,2,3,3,TRUE,TRUE
3904900074,2,1,1,3,1,2,TRUE,TRUE
3904900076,5,5,5,3,6,1,TRUE,TRUE
3904900078,1,1,1,2,1,3,TRUE,TRUE
3904900079,1,1,1,1,1,1,TRUE,TRUE
3904900084,1,1,1,2,1,3,TRUE,TRUE
3904900086,1,1,1,1,0,0,TRUE,FALSE
3904900089,1,0,0,1,1,1,TRUE,TRUE
3904900105,0,0,0,0,0,0,FALSE,FALSE
3904900106,0,0,0,0,0,0,FALSE,FALSE
3904900107,1,1,1,1,1,3,TRUE,TRUE
3904900110,1,1,1,1,1,1,TRUE,TRUE
3904900115,0,0,0,0,1,1,FALSE,TRUE
3904900135,1,1,1,3,1,3,TRUE,TRUE
3904900136,1,1,1,1,0,0,TRUE,FALSE
3904900138,1,1,1,1,0,0,TRUE,FALSE
3904900140,2,1,1,3,1,3,TRUE,TRUE
3904900141,0,0,0,0,1,1,FALSE,TRUE
3904900142,0,0,0,0,0,0,FALSE,FALSE
3904900143,1,1,1,1,0,0,TRUE,FALSE
3904900144,0,0,0,0,0,0,FALSE,FALSE
3904900146,0,0,0,0,0,0,FALSE,FALSE
3904900152,2,0,0,2,1,3,TRUE,TRUE
3904900154,1,1,1,3,1,1,TRUE,TRUE
3904900157,1,1,1,1,0,0,TRUE,FALSE
3904900160,2,2,2,1,2,3,TRUE,TRUE
3904900163,1,1,1,1,1,1,TRUE,TRUE
3904900165,1,1,1,1,0,0,TRUE,FALSE
3904900166,0,0,0,0,1,1,FALSE,TRUE
3904900171,0,0,0,0,0,0,FALSE,FALSE
3904900172,2,0,0,1,1,3,TRUE,TRUE
3904900182,2,1,1,1,1,1,TRUE,TRUE
3904900185,1,1,1,3,1,2,TRUE,TRUE
3904900195,1,1,1,1,1,1,TRUE,TRUE
3904900198,1,0,0,1,0,0,TRUE,FALSE
3904900199,0,0,0,0,0,0,FALSE,FALSE
3904900200,1,1,1,1,1,1,TRUE,TRUE
3904900205,1,1,1,3,1,3,TRUE,TRUE
3904900207,0,0,0,0,0,0,FALSE,FALSE
3904900210,2,1,1,1,1,3,TRUE,TRUE
3904900211,1,1,1,2,1,2,TRUE,TRUE
3904900213,3,2,2,1,2,1,TRUE,TRUE
3904900214,0,0,0,0,1,2,FALSE,TRUE
3904900215,0,0,0,0,0,0,FALSE,FALSE
3904900216,1,1,1,1,0,0,TRUE,FALSE
3904900217,0,0,0,0,1,3,FALSE,TRUE
3904900219,5,3,3,2,2,3,TRUE,TRUE
3904900220,2,1,1,1,1,3,TRUE,TRUE
3904900222,1,1,1,2,1,2,TRUE,TRUE
3904900224,2,1,1,1,2,1,TRUE,TRUE
3904900225,1,1,1,1,1,1,TRUE,TRUE
3904900226,3,1,1,3,1,2,TRUE,TRUE
3904900227,1,1,1,1,1,1,TRUE,TRUE
3904900228,1,1,1,1,1,3,TRUE,TRUE
3904900229,1,1,1,1,1,1,TRUE,TRUE
3904900230,0,0,0,0,1,1,FALSE,TRUE
3904900231,2,1,1,1,1,3,TRUE,TRUE
3904900233,1,1,1,1,1,1,TRUE,TRUE
3904900234,0,0,0,0,1,3,FALSE,TRUE
3904900236,1,1,1,3,1,1,TRUE,TRUE
3904900237,0,0,0,0,0,0,FALSE,FALSE
3904900238,0,0,0,0,0,0,FALSE,FALSE
3904900239,3,3,3,3,1,1,TRUE,TRUE
3904900240,3,3,3,3,1,1,TRUE,TRUE
3904900241,3,3,3,3,2,1,TRUE,TRUE
3904900242,3,3,3,1,1,3,TRUE,TRUE
3904900243,1,1,1,3,1,2,TRUE,TRUE
3904900244,1,1,1,1,1,1,TRUE,TRUE
3904900245,1,1,1,1,1,1,TRUE,TRUE
3904900246,0,0,0,0,0,0,FALSE,FALSE
3904900247,0,0,0,0,0,0,FALSE,FALSE
3904900249,2,1,1,1,1,3,TRUE,TRUE
3904900251,0,0,0,0,0,0,FALSE,FALSE
3904900253,1,1,1,3,1,3,TRUE,TRUE
3904900254,1,1,1,1,1,1,TRUE,TRUE
3904900255,1,1,1,3,1,3,TRUE,TRUE
3904900256,0,0,0,0,0,0,FALSE,FALSE
3904900257,3,2,2,1,2,1,TRUE,TRUE
3904900258,2,1,1,2,1,2,TRUE,TRUE
3904900259,1,1,1,2,1,3,TRUE,TRUE
3904900260,1,1,1,3,1,3,TRUE,TRUE
3904900263,1,1,1,1,3,3,TRUE,TRUE
3904900266,1,1,1,1,0,0,TRUE,FALSE
3904900267,1,1,1,1,1,1,TRUE,TRUE
3904900268,3,2,2,1,2,1,TRUE,TRUE
3904900269,1,1,1,1,0,0,TRUE,FALSE
3904900270,0,0,0,0,1,1,FALSE,TRUE
3904900274,1,1,1,3,1,3,TRUE,TRUE
3904900275,1,1,1,3,1,3,TRUE,TRUE
3904900276,1,1,1,3,1,3,TRUE,TRUE
3904900277,0,0,0,0,1,2,FALSE,TRUE
3904900279,1,1,1,1,1,1,TRUE,TRUE
3904900280,1,1,1,3,1,3,TRUE,TRUE
3904900281,0,0,0,0,1,3,FALSE,TRUE
3904900282,2,1,1,2,1,1,TRUE,TRUE
3904900283,1,1,1,1,0,0,TRUE,FALSE
3904900284,1,1,1,1,1,1,TRUE,TRUE
3904900285,1,1,1,3,1,1,TRUE,TRUE
3904900286,0,0,0,0,0,0,FALSE,FALSE
3904900287,2,2,2,1,1,1,TRUE,TRUE
3904900288,0,0,0,0,0,0,FALSE,FALSE
3904900289,1,1,1,1,1,1,TRUE,TRUE
3904900290,1,1,1,1,1,3,TRUE,TRUE
3904900292,0,0,0,0,0,0,FALSE,FALSE
3904900293,1,1,1,3,1,3,TRUE,TRUE
3904900295,1,0,0,1,1,1,TRUE,TRUE
3904900297,3,1,1,3,1,3,TRUE,TRUE
3904900298,1,1,1,1,1,1,TRUE,TRUE
3904900299,2,1,1,1,1,1,TRUE,TRUE
3904900303,1,1,1,2,1,3,TRUE,TRUE
3904900304,0,0,0,0,1,1,FALSE,TRUE
3904900305,1,1,1,1,1,3,TRUE,TRUE
3904900306,4,1,1,2,1,2,TRUE,TRUE
3904900307,1,1,1,1,1,1,TRUE,TRUE
3904900308,0,0,0,0,1,3,FALSE,TRUE
3904900309,0,0,0,0,0,0,FALSE,FALSE
3904900310,2,2,2,3,2,3,TRUE,TRUE
3904900311,1,1,1,3,1,3,TRUE,TRUE
3904900312,0,0,0,0,1,1,FALSE,TRUE
3904900313,1,1,1,1,1,1,TRUE,TRUE
3904900318,3,1,1,3,1,2,TRUE,TRUE
3904900319,1,1,1,1,1,3,TRUE,TRUE
3904900321,2,1,1,1,1,1,TRUE,TRUE
3904900322,1,1,1,1,1,1,TRUE,TRUE
3904900323,0,0,0,0,0,0,FALSE,FALSE
3904900324,0,0,0,0,0,0,FALSE,FALSE
3904900325,0,0,0,0,3,1,FALSE,TRUE
3904900326,1,1,1,1,1,3,TRUE,TRUE
3904900328,0,0,0,0,1,1,FALSE,TRUE
3904900329,0,0,0,0,0,0,FALSE,FALSE
3904900330,2,1,1,2,1,3,TRUE,TRUE
3904900331,1,1,1,3,1,3,TRUE,TRUE
3904900332,1,1,1,3,2,3,TRUE,TRUE
3904900333,1,1,1,3,1,3,TRUE,TRUE
3904900334,3,3,3,3,4,3,TRUE,TRUE
3904900335,2,2,2,3,3,3,TRUE,TRUE
3904900336,0,0,0,0,3,1,FALSE,TRUE
3904900337,2,2,2,3,1,1,TRUE,TRUE
3904900338,1,1,1,1,2,1,TRUE,TRUE
3904900340,2,1,1,3,1,3,TRUE,TRUE
3904900341,1,1,1,3,1,3,TRUE,TRUE
3904900342,2,1,1,3,1,3,TRUE,TRUE
3904900343,1,1,1,3,1,3,TRUE,TRUE
3904900344,1,1,1,1,1,1,TRUE,TRUE
3904900345,1,1,1,1,2,3,TRUE,TRUE
3904900346,1,1,1,2,1,2,TRUE,TRUE
3904900347,1,1,1,3,0,0,TRUE,FALSE
3904900348,1,1,1,1,1,1,TRUE,TRUE
3904900349,1,1,1,1,1,3,TRUE,TRUE
39049R0002,0,0,0,0,0,0,FALSE,FALSE
3905100002,1,1,1,1,0,0,TRUE,FALSE
3905100003,2,1,1,1,0,0,TRUE,FALSE
3905100005,1,1,1,1,0,0,TRUE,FALSE
3905100007,0,0,0,0,0,0,FALSE,FALSE
3905100012,1,1,1,3,1,3,TRUE,TRUE
3905100013,0,0,0,0,0,0,FALSE,FALSE
3905100014,1,1,1,1,0,0,TRUE,FALSE
3905100015,1,0,0,1,1,3,TRUE,TRUE
3905100016,1,1,1,3,1,2,TRUE,TRUE
3905100017,0,0,0,0,0,0,FALSE,FALSE
3905100018,0,0,0,0,1,1,FALSE,TRUE
3905100021,0,0,0,0,0,0,FALSE,FALSE
3905100023,2,1,1,1,0,0,TRUE,FALSE
3905100024,1,1,1,1,2,3,TRUE,TRUE
3905100028,1,1,1,1,1,1,TRUE,TRUE
3905100029,1,1,1,1,1,3,TRUE,TRUE
3905100032,0,0,0,0,1,3,FALSE,TRUE
3905100033,0,0,0,0,1,3,FALSE,TRUE
3905100034,2,2,2,2,2,2,TRUE,TRUE
3905100035,0,0,0,0,1,1,FALSE,TRUE
3905100036,0,0,0,0,1,3,FALSE,TRUE
3905100037,1,1,1,2,1,3,TRUE,TRUE
3905100038,0,0,0,0,1,2,FALSE,TRUE
3905100039,1,1,1,3,1,2,TRUE,TRUE
3905100041,1,1,1,3,1,3,TRUE,TRUE
3905100042,1,1,1,3,1,3,TRUE,TRUE
3905100043,1,1,1,3,1,3,TRUE,TRUE
3905100044,1,1,1,3,1,3,TRUE,TRUE
3905100045,1,1,1,3,1,3,TRUE,TRUE
3905100046,1,1,1,1,1,3,TRUE,TRUE
3905100047,1,1,1,1,2,3,TRUE,TRUE
3905300001,2,0,0,1,1,1,TRUE,TRUE
3905300002,1,0,0,1,1,3,TRUE,TRUE
3905300003,1,1,1,1,0,0,TRUE,FALSE
3905300007,1,1,1,2,1,2,TRUE,TRUE
3905300008,0,0,0,0,0,0,FALSE,FALSE
3905300012,0,0,0,0,0,0,FALSE,FALSE
3905300013,1,1,1,1,1,3,TRUE,TRUE
3905300014,0,0,0,0,0,0,FALSE,FALSE
3905300016,1,0,0,1,0,0,TRUE,FALSE
3905300017,0,0,0,0,1,1,FALSE,TRUE
3905300018,1,1,1,3,1,2,TRUE,TRUE
3905300019,1,1,1,1,1,3,TRUE,TRUE
3905300020,1,1,1,3,1,3,TRUE,TRUE
3905300021,1,1,1,3,1,3,TRUE,TRUE
3905300022,1,1,1,1,1,1,TRUE,TRUE
3905300023,0,0,0,0,1,1,FALSE,TRUE
3905300024,0,0,0,0,0,0,FALSE,FALSE
3905500001,1,1,1,1,1,1,TRUE,TRUE
3905500003,1,1,1,1,0,0,TRUE,FALSE
3905500004,1,1,1,3,1,3,TRUE,TRUE
3905500005,1,1,1,1,0,0,TRUE,FALSE
3905500006,1,1,1,2,0,0,TRUE,FALSE
3905500007,2,2,2,2,0,0,TRUE,FALSE
3905500009,2,2,2,2,0,0,TRUE,FALSE
3905500010,0,0,0,0,0,0,FALSE,FALSE
3905500011,0,0,0,0,0,0,FALSE,FALSE
3905500012,1,0,0,1,0,0,TRUE,FALSE
3905500013,1,1,1,2,0,0,TRUE,FALSE
3905500014,1,1,1,3,1,3,TRUE,TRUE
3905500016,1,1,1,3,1,1,TRUE,TRUE
3905500017,1,1,1,2,1,1,TRUE,TRUE
3905500018,0,0,0,0,0,0,FALSE,FALSE
3905500019,1,1,1,2,1,1,TRUE,TRUE
3905500020,2,1,1,1,1,1,TRUE,TRUE
3905500021,0,0,0,0,1,1,FALSE,TRUE
3905500022,0,0,0,0,0,0,FALSE,FALSE
3905500023,1,1,1,1,1,1,TRUE,TRUE
3905500024,0,0,0,0,1,1,FALSE,TRUE
3905500025,1,1,1,1,1,1,TRUE,TRUE
3905500026,1,1,1,1,0,0,TRUE,FALSE
3905500027,1,1,1,3,1,2,TRUE,TRUE
3905500028,0,0,0,0,0,0,FALSE,FALSE
3905500029,1,1,1,3,1,3,TRUE,TRUE
3905500030,1,1,1,3,1,3,TRUE,TRUE
3905500031,0,0,0,0,1,2,FALSE,TRUE
3905500032,1,1,1,2,1,1,TRUE,TRUE
3905500033,1,1,1,2,1,2,TRUE,TRUE
3905500034,0,0,0,0,0,0,FALSE,FALSE
3905500035,1,1,1,1,1,2,TRUE,TRUE
3905500036,1,1,1,1,1,1,TRUE,TRUE
3905500037,0,0,0,0,0,0,FALSE,FALSE
3905500038,0,0,0,0,0,0,FALSE,FALSE
3905500039,1,1,1,3,1,2,TRUE,TRUE
3905500040,2,1,1,3,1,3,TRUE,TRUE
3905500041,1,1,1,3,1,3,TRUE,TRUE
3905500042,0,0,0,0,0,0,FALSE,FALSE
3905500043,1,1,1,3,1,2,TRUE,TRUE
3905500045,0,0,0,0,1,1,FALSE,TRUE
3905500046,1,1,1,3,1,2,TRUE,TRUE
3905500047,1,1,1,2,1,2,TRUE,TRUE
3905500048,1,1,1,2,1,2,TRUE,TRUE
3905500049,0,0,0,0,0,0,FALSE,FALSE
3905500050,1,1,1,1,0,0,TRUE,FALSE
3905500051,1,1,1,1,1,2,TRUE,TRUE
3905500052,1,1,1,2,1,2,TRUE,TRUE
3905500053,0,0,0,0,0,0,FALSE,FALSE
3905500062,0,0,0,0,0,0,FALSE,FALSE
3905500063,1,1,1,3,1,3,TRUE,TRUE
3905500067,1,1,1,3,1,3,TRUE,TRUE
3905500068,1,1,1,1,1,1,TRUE,TRUE
3905500069,1,1,1,1,1,1,TRUE,TRUE
3905500070,0,0,0,0,1,1,FALSE,TRUE
3905500071,1,1,1,1,1,1,TRUE,TRUE
3905500072,1,1,1,1,0,0,TRUE,FALSE
3905500073,1,1,1,3,1,1,TRUE,TRUE
3905500074,0,0,0,0,0,0,FALSE,FALSE
3905500075,0,0,0,0,1,1,FALSE,TRUE
3905500076,0,0,0,0,0,0,FALSE,FALSE
3905500077,1,1,1,2,1,3,TRUE,TRUE
3905500078,1,1,1,1,1,2,TRUE,TRUE
3905500079,1,1,1,1,1,3,TRUE,TRUE
3905700002,1,1,1,2,1,2,TRUE,TRUE
3905700003,0,0,0,0,0,0,FALSE,FALSE
3905700010,0,0,0,0,0,0,FALSE,FALSE
3905700012,1,1,1,2,1,2,TRUE,TRUE
3905700013,1,1,1,1,1,3,TRUE,TRUE
3905700014,1,1,1,1,1,3,TRUE,TRUE
3905700015,0,0,0,0,0,0,FALSE,FALSE
3905700016,1,1,1,1,1,2,TRUE,TRUE
3905700018,1,1,1,2,1,1,TRUE,TRUE
3905700021,1,1,1,1,1,1,TRUE,TRUE
3905700024,0,0,0,0,1,1,FALSE,TRUE
3905700026,0,0,0,0,0,0,FALSE,FALSE
3905700029,0,0,0,0,0,0,FALSE,FALSE
3905700031,0,0,0,0,0,0,FALSE,FALSE
3905700033,0,0,0,0,0,0,FALSE,FALSE
3905700034,0,0,0,0,1,2,FALSE,TRUE
3905700035,1,1,1,1,1,1,TRUE,TRUE
3905700036,0,0,0,0,1,1,FALSE,TRUE
3905700038,0,0,0,0,0,0,FALSE,FALSE
3905700039,0,0,0,0,0,0,FALSE,FALSE
3905700041,1,1,1,1,0,0,TRUE,FALSE
3905700042,1,0,0,2,0,0,TRUE,FALSE
3905700043,1,1,1,2,0,0,TRUE,FALSE
3905700045,1,1,1,1,0,0,TRUE,FALSE
3905700046,1,1,1,1,1,3,TRUE,TRUE
3905700048,0,0,0,0,0,0,FALSE,FALSE
3905700050,1,1,1,1,0,0,TRUE,FALSE
3905700051,1,1,1,1,0,0,TRUE,FALSE
3905700052,0,0,0,0,1,1,FALSE,TRUE
3905700053,0,0,0,0,0,0,FALSE,FALSE
3905700054,0,0,0,0,1,2,FALSE,TRUE
3905700055,0,0,0,0,0,0,FALSE,FALSE
3905700056,1,1,1,3,1,3,TRUE,TRUE
3905700057,1,1,1,1,1,1,TRUE,TRUE
3905700058,0,0,0,0,0,0,FALSE,FALSE
3905700059,2,2,2,2,2,2,TRUE,TRUE
3905700060,1,1,1,1,0,0,TRUE,FALSE
3905700061,1,1,1,1,1,1,TRUE,TRUE
3905700062,0,0,0,0,0,0,FALSE,FALSE
3905700063,0,0,0,0,0,0,FALSE,FALSE
3905700064,1,1,1,1,0,0,TRUE,FALSE
3905700065,0,0,0,0,1,2,FALSE,TRUE
3905700067,1,1,1,2,1,3,TRUE,TRUE
3905700068,1,1,1,1,0,0,TRUE,FALSE
3905700069,1,1,1,1,0,0,TRUE,FALSE
3905700070,0,0,0,0,0,0,FALSE,FALSE
3905700071,0,0,0,0,0,0,FALSE,FALSE
3905700072,1,1,1,1,0,0,TRUE,FALSE
3905700073,0,0,0,0,1,1,FALSE,TRUE
3905700074,1,1,1,1,0,0,TRUE,FALSE
3905700075,1,1,1,1,0,0,TRUE,FALSE
3905700077,0,0,0,0,1,1,FALSE,TRUE
3905700078,1,1,1,1,1,1,TRUE,TRUE
3905700079,2,2,2,2,2,2,TRUE,TRUE
3905700080,0,0,0,0,0,0,FALSE,FALSE
3905700081,0,0,0,0,1,1,FALSE,TRUE
3905700082,1,1,1,1,0,0,TRUE,FALSE
3905700083,0,0,0,0,0,0,FALSE,FALSE
3905700084,1,1,1,3,1,3,TRUE,TRUE
3905700085,1,1,1,1,0,0,TRUE,FALSE
3905700086,1,1,1,2,1,2,TRUE,TRUE
3905700087,2,2,2,2,1,2,TRUE,TRUE
3905700089,1,1,1,2,1,2,TRUE,TRUE
3905700090,1,1,1,3,1,2,TRUE,TRUE
3905700091,1,1,1,1,1,1,TRUE,TRUE
3905700092,1,1,1,1,1,1,TRUE,TRUE
3905700094,1,1,1,2,1,2,TRUE,TRUE
3905700095,1,1,1,1,0,0,TRUE,FALSE
3905700096,2,0,0,2,1,3,TRUE,TRUE
3905700097,2,1,1,1,1,2,TRUE,TRUE
3905700098,1,0,0,1,0,0,TRUE,FALSE
3905700099,2,1,1,1,1,1,TRUE,TRUE
3905700100,1,1,1,2,1,2,TRUE,TRUE
3905700102,0,0,0,0,1,1,FALSE,TRUE
3905700103,1,1,1,1,0,0,TRUE,FALSE
3905700104,1,1,1,2,0,0,TRUE,FALSE
3905700105,0,0,0,0,1,1,FALSE,TRUE
3905700108,0,0,0,0,1,2,FALSE,TRUE
3905700109,0,0,0,0,0,0,FALSE,FALSE
3905700110,0,0,0,0,0,0,FALSE,FALSE
3905700111,0,0,0,0,1,1,FALSE,TRUE
3905700114,1,1,1,1,0,0,TRUE,FALSE
3905700115,1,1,1,2,1,3,TRUE,TRUE
3905700116,1,1,1,1,1,1,TRUE,TRUE
3905700117,1,1,1,3,1,2,TRUE,TRUE
3905700118,1,1,1,3,1,3,TRUE,TRUE
3905700119,1,1,1,2,1,2,TRUE,TRUE
3905700120,1,1,1,3,1,2,TRUE,TRUE
3905700121,1,1,1,1,1,1,TRUE,TRUE
3905700122,0,0,0,0,1,2,FALSE,TRUE
3905900004,0,0,0,0,1,1,FALSE,TRUE
3905900006,1,1,1,1,0,0,TRUE,FALSE
3905900007,0,0,0,0,1,1,FALSE,TRUE
3905900008,1,1,1,1,1,1,TRUE,TRUE
3905900009,2,1,1,1,2,1,TRUE,TRUE
3905900016,1,1,1,2,1,1,TRUE,TRUE
