PGM_SYS_ID,POLLUTANT_CODE,n
OK0000004004700123,10193,2
OK0000004004700123,300000005,2
OK0000004004700123,300000242,2
OK0000004004700123,300000243,2
OK0000004004700123,300000329,2
OK0000004004700133,10193,2
OK0000004004700133,300000005,2
OK0000004004700133,300000207,2
OK0000004004700133,300000242,2
OK0000004004700133,300000243,2
OK0000004004700133,300000329,2
OK0000004004700135,10193,2
OK0000004004700135,300000005,2
OK0000004004700135,300000207,2
OK0000004004700135,300000242,2
OK0000004004700135,300000243,2
OK0000004004700135,300000329,2
OK0000004004700136,10193,2
OK0000004004700136,300000005,2
OK0000004004700136,300000242,2
OK0000004004700136,300000243,2
OK0000004004700136,300000329,2
OK0000004004700137,10193,2
OK0000004004700137,300000005,2
OK0000004004700137,300000242,2
OK0000004004700137,300000243,3
OK0000004004700137,300000329,3
OK0000004004700145,10193,2
OK0000004004700145,300000005,2
OK0000004004700145,300000242,2
OK0000004004700145,300000243,2
OK0000004004700145,300000329,2
OK0000004004700147,10193,2
OK0000004004700147,300000005,2
OK0000004004700147,300000207,2
OK0000004004700147,300000242,2
OK0000004004700147,300000243,2
OK0000004004700147,300000329,2
OK0000004004700152,10193,2
OK0000004004700152,300000005,2
OK0000004004700152,300000242,2
OK0000004004700152,300000243,2
OK0000004004700152,300000329,2
OK0000004004700154,10193,2
OK0000004004700154,300000005,2
OK0000004004700154,300000207,2
OK0000004004700154,300000242,2
OK0000004004700154,300000243,2
OK0000004004700154,300000329,2
OK0000004004700155,10193,2
OK0000004004700155,300000005,2
OK0000004004700155,300000242,2
OK0000004004700155,300000243,2
OK0000004004700155,300000329,2
OK0000004004700156,10193,2
OK0000004004700156,300000005,2
OK0000004004700156,300000207,2
OK0000004004700156,300000242,2
OK0000004004700156,300000243,2
OK0000004004700156,300000329,2
OK0000004004700162,10193,2
OK0000004004700162,300000005,2
OK0000004004700162,300000207,2
OK0000004004700162,300000242,2
OK0000004004700162,300000243,2
OK0000004004700162,300000329,2
OK0000004004700163,10193,2
OK0000004004700163,300000005,2
OK0000004004700163,300000207,2
OK0000004004700163,300000242,2
OK0000004004700163,300000243,2
OK0000004004700163,300000329,2
OK0000004004700165,10193,2
OK0000004004700165,300000005,2
OK0000004004700165,300000207,2
OK0000004004700165,300000242,2
OK0000004004700165,300000243,2
OK0000004004700165,300000329,2
OK0000004004700168,10193,2
OK0000004004700168,300000005,2
OK0000004004700168,300000207,2
OK0000004004700168,300000242,2
OK0000004004700168,300000243,2
OK0000004004700168,300000329,2
OK0000004004700170,10193,2
OK0000004004700170,300000005,2
OK0000004004700170,300000207,2
OK0000004004700170,300000242,2
OK0000004004700170,300000243,2
OK0000004004700170,300000329,2
OK0000004004700175,10193,2
OK0000004004700175,300000005,2
OK0000004004700175,300000207,2
OK0000004004700175,300000243,2
OK0000004004700175,300000329,2
OK0000004004700178,10193,2
OK0000004004700178,300000005,2
OK0000004004700178,300000207,2
OK0000004004700178,300000242,2
OK0000004004700178,300000243,2
OK0000004004700178,300000329,2
OK0000004004700179,10193,2
OK0000004004700179,300000005,2
OK0000004004700179,300000207,2
OK0000004004700179,300000242,2
OK0000004004700179,300000243,2
OK0000004004700179,300000329,2
OK0000004004700186,10193,2
OK0000004004700186,300000005,2
OK0000004004700186,300000243,2
OK0000004004700186,300000329,2
OK0000004004700187,10193,2
OK0000004004700187,300000005,2
OK0000004004700187,300000207,2
OK0000004004700187,300000242,2
OK0000004004700187,300000243,2
OK0000004004700187,300000329,2
OK0000004004700188,10193,2
OK0000004004700188,300000005,2
OK0000004004700188,300000207,2
OK0000004004700188,300000242,2
OK0000004004700188,300000243,2
OK0000004004700188,300000329,2
OK0000004004700189,10193,3
OK0000004004700189,300000005,3
OK0000004004700189,300000243,3
OK0000004004700189,300000329,3
OK0000004004700190,10193,2
OK0000004004700190,300000005,2
OK0000004004700190,300000243,2
OK0000004004700190,300000329,2
OK0000004004700191,10193,2
OK0000004004700191,300000005,2
OK0000004004700191,300000243,2
OK0000004004700191,300000329,2
OK0000004004700192,10193,2
OK0000004004700192,300000005,2
OK0000004004700192,300000207,2
OK0000004004700192,300000242,2
OK0000004004700192,300000243,2
OK0000004004700192,300000329,2
OK0000004004700193,10193,2
OK0000004004700193,300000005,2
OK0000004004700193,300000207,2
OK0000004004700193,300000242,2
OK0000004004700193,300000243,2
OK0000004004700193,300000329,2
OK0000004004700194,10193,2
OK0000004004700194,300000005,2
OK0000004004700194,300000207,2
OK0000004004700194,300000242,2
OK0000004004700194,300000243,2
OK0000004004700194,300000329,2
OK0000004004700195,10193,2
OK0000004004700195,300000005,2
OK0000004004700195,300000243,2
OK0000004004700195,300000329,2
OK0000004004700196,300000243,2
OK0000004004700196,300000329,2
OK0000004004700200,10193,2
OK0000004004700200,300000005,2
OK0000004004700200,300000207,2
OK0000004004700200,300000242,2
OK0000004004700200,300000243,2
OK0000004004700200,300000329,2
OK0000004004700219,10193,2
OK0000004004700219,300000005,2
OK0000004004700219,300000207,2
OK0000004004700219,300000242,2
OK0000004004700219,300000243,2
OK0000004004700219,300000329,2
OK0000004004700232,10193,2
OK0000004004700232,300000005,2
OK0000004004700232,300000207,2
OK0000004004700232,300000242,2
OK0000004004700232,300000243,2
OK0000004004700232,300000329,2
OK0000004004700283,10193,2
OK0000004004700283,300000005,2
OK0000004004700283,300000207,2
OK0000004004700283,300000243,2
OK0000004004700283,300000329,2
OK0000004004700326,10193,2
OK0000004004700326,300000005,2
OK0000004004700326,300000243,2
OK0000004004700326,300000329,2
OK0000004004795003,10461,2
OK0000004004795003,300000207,2
OK0000004004795003,300000242,2
OK0000004004795003,300000243,2
OK0000004004795003,300000322,2
OK0000004004900003,300000329,2
OK0000004004900005,10193,2
OK0000004004900005,300000005,2
OK0000004004900005,300000207,2
OK0000004004900005,300000242,2
OK0000004004900005,300000243,2
OK0000004004900005,300000329,2
OK0000004004900006,10193,2
OK0000004004900006,300000005,2
OK0000004004900006,300000207,2
OK0000004004900006,300000243,2
OK0000004004900008,300000097,2
OK0000004004900009,10193,2
OK0000004004900009,300000005,2
OK0000004004900009,300000207,3
OK0000004004900009,300000243,3
OK0000004004900009,300000329,2
OK0000004004900015,300000010,3
OK0000004004900015,300000094,3
OK0000004004900015,300000242,3
OK0000004004900015,300000243,3
OK0000004004900015,300000329,3
OK0000004004900023,300000048,3
OK0000004004900023,300000097,3
OK0000004004900023,300000183,2
OK0000004004900023,300000207,2
OK0000004004900024,300000097,3
OK0000004004900024,300000183,3
OK0000004004900025,10193,2
OK0000004004900025,300000005,2
OK0000004004900025,300000207,2
OK0000004004900025,300000242,2
OK0000004004900025,300000243,2
OK0000004004900025,300000329,2
OK0000004004900028,300000243,2
OK0000004004900030,300000242,3
OK0000004004900030,300000243,2
OK0000004004900031,300000207,2
OK0000004004900031,300000242,2
OK0000004004900031,300000243,2
OK0000004004900038,10193,2
OK0000004004900038,300000005,2
OK0000004004900038,300000207,2
OK0000004004900038,300000242,2
OK0000004004900038,300000243,2
OK0000004004900038,300000329,2
OK0000004004900043,300000183,3
OK0000004004900043,300000207,3
OK0000004004900043,300000242,3
OK0000004004900043,300000243,2
OK0000004004900044,300000242,2
OK0000004004900044,300000243,2
OK0000004004900044,300000329,2
OK0000004004900057,300000243,2
OK0000004004900057,300000329,2
OK0000004004900061,10193,2
OK0000004004900061,300000005,2
OK0000004004900061,300000242,2
OK0000004004900061,300000243,2
OK0000004004900061,300000329,2
OK0000004004900062,10193,2
OK0000004004900062,300000005,2
OK0000004004900062,300000183,2
OK0000004004900062,300000207,2
OK0000004004900062,300000242,2
OK0000004004900062,300000243,2
OK0000004004900062,300000329,2
OK0000004004900067,10193,2
OK0000004004900067,300000005,2
OK0000004004900067,300000207,2
OK0000004004900067,300000242,2
OK0000004004900067,300000243,2
OK0000004004900067,300000329,2
OK0000004004900071,10193,2
OK0000004004900071,300000207,2
OK0000004004900072,300000242,2
OK0000004004900072,300000243,2
OK0000004004900072,300000329,2
OK0000004004900077,10193,2
OK0000004004900077,300000005,2
OK0000004004900077,300000207,2
OK0000004004900077,300000242,2
OK0000004004900077,300000243,2
OK0000004004900077,300000329,2
OK0000004004900082,10193,2
OK0000004004900082,300000005,2
OK0000004004900082,300000242,2
OK0000004004900082,300000243,2
OK0000004004900082,300000329,2
OK0000004004900083,10193,2
OK0000004004900083,300000005,2
OK0000004004900083,300000207,2
OK0000004004900083,300000242,2
OK0000004004900083,300000243,2
OK0000004004900083,300000329,2
OK0000004004900084,10193,2
OK0000004004900084,300000005,2
OK0000004004900084,300000207,2
OK0000004004900084,300000242,2
OK0000004004900084,300000243,2
OK0000004004900084,300000329,2
OK0000004004900090,10193,2
OK0000004004900090,300000005,2
OK0000004004900090,300000207,2
OK0000004004900090,300000242,2
OK0000004004900090,300000243,2
OK0000004004900090,300000329,2
OK0000004004900091,10193,2
OK0000004004900091,300000005,2
OK0000004004900091,300000207,2
OK0000004004900091,300000242,2
OK0000004004900091,300000243,2
OK0000004004900091,300000329,2
OK0000004004900093,10193,2
OK0000004004900093,300000005,2
OK0000004004900093,300000207,2
OK0000004004900093,300000242,2
OK0000004004900093,300000243,2
OK0000004004900093,300000329,2
OK0000004004900094,300000005,3
OK0000004004900095,10193,2
OK0000004004900095,300000005,2
OK0000004004900095,300000207,2
OK0000004004900095,300000242,2
OK0000004004900095,300000243,2
OK0000004004900095,300000329,2
OK0000004004900096,10193,2
OK0000004004900096,300000005,2
OK0000004004900096,300000207,2
OK0000004004900096,300000242,2
OK0000004004900096,300000243,2
OK0000004004900096,300000329,2
OK0000004004900097,10193,2
OK0000004004900097,300000005,2
OK0000004004900097,300000207,2
OK0000004004900097,300000242,2
OK0000004004900097,300000243,2
OK0000004004900097,300000329,2
OK0000004004900098,300000243,2
OK0000004004900098,300000329,2
OK0000004004900099,300000097,2
OK0000004004900102,10193,2
OK0000004004900102,300000005,2
OK0000004004900102,300000207,2
OK0000004004900102,300000242,2
OK0000004004900102,300000243,2
OK0000004004900102,300000329,2
OK0000004004900103,10193,2
OK0000004004900103,300000005,2
OK0000004004900103,300000207,2
OK0000004004900103,300000242,2
OK0000004004900103,300000243,2
OK0000004004900103,300000329,2
OK0000004004900104,10193,2
OK0000004004900104,300000005,2
OK0000004004900104,300000207,2
OK0000004004900104,300000243,2
OK0000004004900104,300000329,2
OK0000004004900106,10193,2
OK0000004004900106,300000005,2
OK0000004004900106,300000207,2
OK0000004004900106,300000242,2
OK0000004004900106,300000243,2
OK0000004004900106,300000329,2
OK0000004004900107,10193,2
OK0000004004900107,300000005,2
OK0000004004900107,300000207,2
OK0000004004900107,300000242,2
OK0000004004900107,300000243,2
OK0000004004900107,300000329,2
OK0000004004900109,10193,2
OK0000004004900109,300000005,2
OK0000004004900109,300000207,2
OK0000004004900109,300000242,2
OK0000004004900109,300000243,2
OK0000004004900109,300000329,2
OK0000004004900110,10193,2
OK0000004004900110,300000005,2
OK0000004004900110,300000207,2
OK0000004004900110,300000242,2
OK0000004004900110,300000243,2
OK0000004004900110,300000329,2
OK0000004004900111,10193,2
OK0000004004900111,300000005,2
OK0000004004900111,300000207,2
OK0000004004900111,300000242,2
OK0000004004900111,300000243,2
OK0000004004900111,300000329,2
OK0000004004900113,10193,2
OK0000004004900113,300000005,2
OK0000004004900113,300000207,2
OK0000004004900113,300000242,2
OK0000004004900113,300000243,2
OK0000004004900113,300000329,2
OK0000004004900114,10193,2
OK0000004004900114,300000005,2
OK0000004004900114,300000207,2
OK0000004004900114,300000242,2
OK0000004004900114,300000243,2
OK0000004004900114,300000329,2
OK0000004004900116,10193,2
OK0000004004900116,300000005,2
OK0000004004900116,300000207,2
OK0000004004900116,300000243,2
OK0000004004900116,300000329,2
OK0000004004900117,10193,2
OK0000004004900117,300000005,2
OK0000004004900117,300000243,2
OK0000004004900117,300000329,2
OK0000004004900118,10193,2
OK0000004004900118,300000005,2
OK0000004004900118,300000207,2
OK0000004004900118,300000242,2
OK0000004004900118,300000243,2
OK0000004004900118,300000329,2
OK0000004004900119,10193,2
OK0000004004900119,300000005,2
OK0000004004900119,300000207,2
OK0000004004900119,300000243,2
OK0000004004900119,300000329,2
OK0000004004900122,10193,2
OK0000004004900122,300000005,2
OK0000004004900122,300000207,2
OK0000004004900122,300000243,2
OK0000004004900122,300000329,2
OK0000004004900123,10193,2
OK0000004004900123,300000005,2
OK0000004004900123,300000207,2
OK0000004004900123,300000242,2
OK0000004004900123,300000243,2
OK0000004004900123,300000329,2
OK0000004004900126,10193,2
OK0000004004900126,300000005,2
OK0000004004900126,300000207,2
OK0000004004900126,300000243,2
OK0000004004900126,300000329,2
OK0000004004900129,10193,2
OK0000004004900129,300000005,2
OK0000004004900129,300000207,2
OK0000004004900129,300000242,2
OK0000004004900129,300000243,2
OK0000004004900129,300000329,2
OK0000004004900131,10193,2
OK0000004004900131,300000005,2
OK0000004004900131,300000207,2
OK0000004004900131,300000243,2
OK0000004004900131,300000329,2
OK0000004004900137,10193,2
OK0000004004900137,300000005,2
OK0000004004900137,300000207,2
OK0000004004900137,300000242,2
OK0000004004900137,300000243,2
OK0000004004900137,300000329,2
OK0000004004900142,10193,2
OK0000004004900142,300000005,2
OK0000004004900142,300000207,2
OK0000004004900142,300000243,2
OK0000004004900142,300000329,2
OK0000004004900143,10193,3
OK0000004004900143,300000005,3
OK0000004004900143,300000207,3
OK0000004004900143,300000242,3
OK0000004004900143,300000243,3
OK0000004004900143,300000329,3
OK0000004004900144,10193,3
OK0000004004900144,300000005,3
OK0000004004900144,300000207,3
OK0000004004900144,300000242,3
OK0000004004900144,300000243,3
OK0000004004900144,300000329,3
OK0000004004900147,10193,2
OK0000004004900147,300000005,2
OK0000004004900147,300000207,2
OK0000004004900147,300000243,2
OK0000004004900147,300000329,2
OK0000004004900148,10193,2
OK0000004004900148,300000005,2
OK0000004004900148,300000207,2
OK0000004004900148,300000243,2
OK0000004004900148,300000329,2
OK0000004004900149,10193,2
OK0000004004900149,300000005,2
OK0000004004900149,300000207,2
OK0000004004900149,300000243,2
OK0000004004900149,300000329,2
OK0000004004900151,10193,3
OK0000004004900151,300000005,3
OK0000004004900151,300000207,3
OK0000004004900151,300000242,3
OK0000004004900151,300000243,3
OK0000004004900151,300000329,3
OK0000004004900159,10193,2
OK0000004004900159,300000005,2
OK0000004004900159,300000207,2
OK0000004004900159,300000243,2
OK0000004004900159,300000329,2
OK0000004004900160,10193,2
OK0000004004900160,300000005,2
OK0000004004900160,300000207,2
OK0000004004900160,300000243,2
OK0000004004900160,300000329,2
OK0000004004900161,10193,2
OK0000004004900161,300000005,2
OK0000004004900161,300000207,2
OK0000004004900161,300000243,2
OK0000004004900161,300000329,2
OK0000004004900163,10193,2
OK0000004004900163,300000005,2
OK0000004004900163,300000207,2
OK0000004004900163,300000243,2
OK0000004004900163,300000329,2
OK0000004004900165,10193,2
OK0000004004900165,300000005,2
OK0000004004900165,300000207,2
OK0000004004900165,300000243,2
OK0000004004900165,300000329,2
OK0000004004900166,300000207,2
OK0000004004900170,10193,2
OK0000004004900170,300000005,2
OK0000004004900170,300000207,2
OK0000004004900170,300000243,2
OK0000004004900170,300000329,2
OK0000004004900174,10193,2
OK0000004004900174,300000005,2
OK0000004004900174,300000207,2
OK0000004004900174,300000243,2
OK0000004004900174,300000329,2
OK0000004004900176,10193,2
OK0000004004900176,300000005,2
OK0000004004900176,300000207,2
OK0000004004900176,300000243,2
OK0000004004900176,300000329,2
OK0000004004900181,10193,2
OK0000004004900181,300000005,2
OK0000004004900181,300000207,2
OK0000004004900181,300000243,2
OK0000004004900181,300000329,2
OK0000004004900186,300000005,2
OK0000004004900186,300000242,2
OK0000004004900186,300000243,2
OK0000004004900187,10193,2
OK0000004004900187,300000005,2
OK0000004004900187,300000207,2
OK0000004004900187,300000243,2
OK0000004004900187,300000329,2
OK0000004004900189,10193,2
OK0000004004900189,300000005,2
OK0000004004900189,300000207,2
OK0000004004900189,300000243,2
OK0000004004900189,300000329,2
OK0000004004900190,10193,2
OK0000004004900190,300000005,2
OK0000004004900190,300000207,2
OK0000004004900190,300000243,2
OK0000004004900190,300000329,2
OK0000004004900191,10193,2
OK0000004004900191,300000005,2
OK0000004004900191,300000207,2
OK0000004004900191,300000243,2
OK0000004004900191,300000329,2
OK0000004004900194,10193,3
OK0000004004900194,300000005,3
OK0000004004900194,300000207,3
OK0000004004900194,300000242,2
OK0000004004900194,300000243,3
OK0000004004900194,300000329,3
OK0000004004900195,10193,2
OK0000004004900195,300000005,2
OK0000004004900195,300000207,2
OK0000004004900195,300000243,2
OK0000004004900195,300000329,2
OK0000004004900196,10193,2
OK0000004004900196,300000005,2
OK0000004004900196,300000207,2
OK0000004004900196,300000243,2
OK0000004004900196,300000329,2
OK0000004004900202,10193,2
OK0000004004900202,300000005,2
OK0000004004900202,300000243,2
OK0000004004900202,300000329,2
OK0000004004900206,10193,2
OK0000004004900206,300000005,2
OK0000004004900206,300000207,2
OK0000004004900206,300000243,2
OK0000004004900206,300000329,2
OK0000004004900220,10193,2
OK0000004004900220,300000005,2
OK0000004004900220,300000243,2
OK0000004004900220,300000329,2
OK0000004004900227,10193,3
OK0000004004900227,300000005,3
OK0000004004900227,300000207,3
OK0000004004900227,300000242,3
OK0000004004900227,300000243,3
OK0000004004900227,300000329,3
OK0000004004900228,10193,2
OK0000004004900228,300000005,2
OK0000004004900228,300000207,2
OK0000004004900228,300000242,2
OK0000004004900228,300000243,2
OK0000004004900228,300000329,2
OK0000004004900239,10193,2
OK0000004004900239,300000005,2
OK0000004004900239,300000207,2
OK0000004004900239,300000242,2
OK0000004004900239,300000243,2
OK0000004004900239,300000329,2
OK0000004004900246,10193,2
OK0000004004900246,300000005,2
OK0000004004900246,300000207,2
OK0000004004900246,300000242,2
OK0000004004900246,300000243,2
OK0000004004900246,300000329,2
OK0000004004900256,10193,2
OK0000004004900256,300000005,2
OK0000004004900256,300000243,2
OK0000004004900256,300000329,2
OK0000004004900257,10193,2
OK0000004004900257,300000005,2
OK0000004004900257,300000207,2
OK0000004004900257,300000243,2
OK0000004004900257,300000329,2
OK0000004004900258,10193,2
OK0000004004900258,300000005,2
OK0000004004900258,300000207,2
OK0000004004900258,300000243,2
OK0000004004900258,300000329,2
OK0000004004900261,10193,2
OK0000004004900261,300000005,2
OK0000004004900261,300000207,2
OK0000004004900261,300000242,2
OK0000004004900261,300000243,2
OK0000004004900261,300000329,2
OK0000004004900262,10193,2
OK0000004004900262,300000005,2
OK0000004004900262,300000207,2
OK0000004004900262,300000242,2
OK0000004004900262,300000243,2
OK0000004004900262,300000329,2
OK0000004004900263,10193,2
OK0000004004900263,10461,2
OK0000004004900263,300000243,2
OK0000004004900265,10193,2
OK0000004004900265,300000005,2
OK0000004004900265,300000207,2
OK0000004004900265,300000242,2
OK0000004004900265,300000243,2
OK0000004004900265,300000329,2
OK0000004004900266,10193,2
OK0000004004900266,300000005,2
OK0000004004900266,300000207,2
OK0000004004900266,300000242,2
OK0000004004900266,300000243,2
OK0000004004900266,300000329,2
OK0000004004900269,10193,2
OK0000004004900269,300000005,2
OK0000004004900269,300000207,2
OK0000004004900269,300000242,2
OK0000004004900269,300000243,2
OK0000004004900269,300000329,2
OK0000004004900274,10193,2
OK0000004004900274,300000005,2
OK0000004004900274,300000207,2
OK0000004004900274,300000243,2
OK0000004004900274,300000329,2
OK0000004004900286,10193,2
OK0000004004900286,300000005,2
OK0000004004900286,300000207,2
OK0000004004900286,300000243,2
OK0000004004900286,300000329,2
OK0000004004900290,10193,2
OK0000004004900290,300000005,2
OK0000004004900290,300000207,2
OK0000004004900290,300000243,2
OK0000004004900290,300000329,2
OK0000004004900291,10193,2
OK0000004004900291,300000005,2
OK0000004004900291,300000207,2
OK0000004004900291,300000243,2
OK0000004004900291,300000329,2
OK0000004004900294,10193,2
OK0000004004900294,300000005,2
OK0000004004900294,300000207,2
OK0000004004900294,300000242,2
OK0000004004900294,300000243,2
OK0000004004900294,300000329,2
OK0000004004900296,10193,2
OK0000004004900296,300000005,2
OK0000004004900296,300000207,2
OK0000004004900296,300000242,2
OK0000004004900296,300000243,2
OK0000004004900296,300000329,2
OK0000004004900298,10193,2
OK0000004004900298,300000005,2
OK0000004004900298,300000207,2
OK0000004004900298,300000243,2
OK0000004004900298,300000329,2
OK0000004004900301,10193,2
OK0000004004900301,300000005,2
OK0000004004900301,300000207,2
OK0000004004900301,300000243,2
OK0000004004900301,300000329,2
OK0000004004900306,10193,2
OK0000004004900306,300000005,2
OK0000004004900306,300000207,2
OK0000004004900306,300000242,2
OK0000004004900306,300000243,2
OK0000004004900306,300000329,2
OK0000004004900307,10193,2
OK0000004004900307,300000005,2
OK0000004004900307,300000207,2
OK0000004004900307,300000242,2
OK0000004004900307,300000243,2
OK0000004004900307,300000329,2
OK0000004004900313,10193,2
OK0000004004900313,300000005,2
OK0000004004900313,300000207,2
OK0000004004900313,300000243,2
OK0000004004900313,300000329,2
OK0000004004900316,10193,2
OK0000004004900316,300000005,2
OK0000004004900316,300000207,2
OK0000004004900316,300000242,2
OK0000004004900316,300000243,2
OK0000004004900316,300000329,2
OK0000004004900323,10193,2
OK0000004004900323,300000005,2
OK0000004004900323,300000207,2
OK0000004004900323,300000243,2
OK0000004004900323,300000329,2
OK0000004004900330,10193,2
OK0000004004900330,300000005,2
OK0000004004900330,300000207,2
OK0000004004900330,300000242,2
OK0000004004900330,300000243,2
OK0000004004900330,300000329,2
OK0000004004995001,300000207,2
OK0000004004995001,300000242,2
OK0000004005100004,300000207,3
OK0000004005100004,300000243,2
OK0000004005100005,10461,2
OK0000004005100005,300000005,2
OK0000004005100005,300000207,3
OK0000004005100005,300000243,2
OK0000004005100013,300000243,2
OK0000004005100013,300000329,2
OK0000004005100015,300000183,4
OK0000004005100015,300000242,5
OK0000004005100017,10193,2
OK0000004005100017,10461,2
OK0000004005100017,300000005,2
OK0000004005100017,300000243,2
OK0000004005100021,300000207,2
OK0000004005100021,300000242,2
OK0000004005100021,300000243,2
OK0000004005100022,300000207,3
OK0000004005100022,300000242,3
OK0000004005100022,300000243,2
OK0000004005100027,300000048,2
OK0000004005100027,300000097,2
OK0000004005100027,300000183,2
OK0000004005100027,300000207,2
OK0000004005100027,300000242,2
OK0000004005100027,300000243,2
OK0000004005100034,10193,2
OK0000004005100034,300000005,2
OK0000004005100034,300000207,2
OK0000004005100034,300000243,2
OK0000004005100036,10193,2
OK0000004005100036,300000005,2
OK0000004005100036,300000329,2
OK0000004005100039,300000074,2
OK0000004005100039,300000329,2
OK0000004005100048,10193,3
OK0000004005100048,300000207,4
OK0000004005100048,300000242,3
OK0000004005100048,300000243,3
OK0000004005100054,300000242,2
OK0000004005100054,300000243,2
OK0000004005100056,10193,2
OK0000004005100056,300000005,2
OK0000004005100056,300000329,2
OK0000004005100064,10193,2
OK0000004005100064,300000005,2
OK0000004005100064,300000207,2
OK0000004005100064,300000242,2
OK0000004005100064,300000243,2
OK0000004005100064,300000329,2
OK0000004005100070,300000242,2
OK0000004005100070,300000243,2
OK0000004005100074,10193,2
OK0000004005100074,300000005,2
OK0000004005100074,300000242,3
OK0000004005100074,300000329,2
OK0000004005100081,300000207,2
OK0000004005100087,300000242,2
OK0000004005100087,300000243,2
OK0000004005100087,300000329,2
OK0000004005100088,300000242,2
OK0000004005100088,300000243,2
OK0000004005100088,300000329,2
OK0000004005100093,300000119,2
OK0000004005100103,10193,2
OK0000004005100103,300000005,2
OK0000004005100103,300000207,2
OK0000004005100103,300000242,2
OK0000004005100103,300000243,2
OK0000004005100103,300000329,2
OK0000004005100106,300000005,2
OK0000004005100107,10193,4
OK0000004005100107,300000005,4
OK0000004005100107,300000183,4
OK0000004005100107,300000242,4
OK0000004005100107,300000243,4
OK0000004005100107,300000329,4
OK0000004005100111,10193,2
OK0000004005100111,300000005,2
OK0000004005100111,300000207,2
OK0000004005100111,300000242,2
OK0000004005100111,300000243,2
OK0000004005100111,300000329,2
OK0000004005100121,300000207,2
OK0000004005100122,300000005,3
OK0000004005100122,300000183,2
OK0000004005100122,300000242,2
OK0000004005100125,300000243,2
OK0000004005100125,300000329,2
OK0000004005100126,300000005,2
OK0000004005100126,300000183,2
OK0000004005100127,10193,2
OK0000004005100127,300000005,2
OK0000004005100127,300000242,2
OK0000004005100127,300000243,2
OK0000004005100127,300000329,2
OK0000004005100128,10193,3
OK0000004005100128,300000005,3
OK0000004005100128,300000207,3
OK0000004005100128,300000242,3
OK0000004005100128,300000243,3
OK0000004005100128,300000329,3
OK0000004005100129,10193,2
OK0000004005100129,300000005,2
OK0000004005100129,300000207,2
OK0000004005100129,300000242,2
OK0000004005100129,300000243,2
OK0000004005100129,300000329,2
OK0000004005100130,10193,2
OK0000004005100130,300000005,2
OK0000004005100130,300000207,2
OK0000004005100130,300000242,2
OK0000004005100130,300000243,2
OK0000004005100130,300000329,2
OK0000004005100131,10193,2
OK0000004005100131,300000005,2
OK0000004005100131,300000207,2
OK0000004005100131,300000242,2
OK0000004005100131,300000243,2
OK0000004005100131,300000329,2
OK0000004005100132,10193,2
OK0000004005100132,10461,2
OK0000004005100132,300000005,2
OK0000004005100132,300000207,2
OK0000004005100132,300000242,2
OK0000004005100132,300000243,2
OK0000004005100132,300000319,2
OK0000004005100132,300000329,2
OK0000004005100133,10193,2
OK0000004005100133,300000005,2
OK0000004005100133,300000242,2
OK0000004005100133,300000243,2
OK0000004005100133,300000329,2
OK0000004005100134,10193,2
OK0000004005100134,300000005,2
OK0000004005100134,300000207,2
OK0000004005100134,300000242,2
OK0000004005100134,300000243,2
OK0000004005100134,300000329,2
OK0000004005100135,300000207,3
OK0000004005100135,300000242,2
OK0000004005100136,10193,2
OK0000004005100136,300000005,2
OK0000004005100136,300000207,2
OK0000004005100136,300000242,2
OK0000004005100136,300000243,2
OK0000004005100136,300000329,2
OK0000004005100138,10193,2
OK0000004005100138,300000005,2
OK0000004005100138,300000207,2
OK0000004005100138,300000242,2
OK0000004005100138,300000243,2
OK0000004005100138,300000329,2
OK0000004005100140,300000243,2
OK0000004005100140,300000329,2
OK0000004005100144,10193,2
OK0000004005100144,300000005,2
OK0000004005100144,300000207,2
OK0000004005100144,300000242,2
OK0000004005100144,300000243,2
OK0000004005100144,300000329,2
OK0000004005100145,300000243,2
OK0000004005100145,300000329,2
OK0000004005100146,300000243,2
OK0000004005100146,300000329,2
OK0000004005100147,10193,2
OK0000004005100147,300000005,2
OK0000004005100147,300000207,2
OK0000004005100147,300000243,2
OK0000004005100147,300000329,2
OK0000004005100148,10193,2
OK0000004005100148,300000005,2
OK0000004005100148,300000207,2
OK0000004005100148,300000242,2
OK0000004005100148,300000243,2
OK0000004005100148,300000329,2
OK0000004005100149,10193,2
OK0000004005100149,300000005,2
OK0000004005100149,300000207,2
OK0000004005100149,300000243,2
OK0000004005100149,300000329,2
OK0000004005100151,10193,2
OK0000004005100151,300000005,2
OK0000004005100151,300000207,2
OK0000004005100151,300000242,2
OK0000004005100151,300000243,2
OK0000004005100151,300000329,2
OK0000004005100152,10193,2
OK0000004005100152,300000005,2
OK0000004005100152,300000242,2
OK0000004005100152,300000243,2
OK0000004005100152,300000329,2
OK0000004005100155,10193,2
OK0000004005100155,300000005,2
OK0000004005100155,300000207,2
OK0000004005100155,300000242,2
OK0000004005100155,300000243,2
OK0000004005100155,300000329,2
OK0000004005100156,10193,2
OK0000004005100156,300000005,2
OK0000004005100156,300000207,2
OK0000004005100156,300000242,2
OK0000004005100156,300000243,2
OK0000004005100156,300000329,2
OK0000004005100157,10193,2
OK0000004005100157,300000005,2
OK0000004005100157,300000207,2
OK0000004005100157,300000242,2
OK0000004005100157,300000243,2
OK0000004005100157,300000329,2
OK0000004005100158,10193,2
OK0000004005100158,300000005,2
OK0000004005100158,300000207,2
